t,x,y,z,intensity,jd,dt,id,seg_pos,track_pos,seg.D_msd,seg.D_msd_intercept,seg.D_msd_std_err,seg.D_msd_r,seg.mjd,seg.mjd_std_err,seg.mjd_n,seg.msd,seg.msd_std_err,seg.msd_n,seg.motion,seg.t_start,seg.lifetime,seg.id,seg.loc_count,seg.track_pos,track.noise,track.t_start,track.lifetime,track.id,track.loc_count,track.seg_count
66,12524.27539,14399.13867,20.26348877,682.5192871,196.9487905,1,120,5,0,0.01142171643,0.1111030082,0.0004268476584,0.3640831009,293.0910141,49.6454709,10,108084.3976,34796.7134,10,diffusion,61,10,32,11,0,0,61,10,32,11,1
66,12711.0752,14115.30078,-583.5512695,2230.953125,350.2291703,1,121,1,0,-0.1990535935,0.1469593502,0.2238429996,-0.6438422984,322.8354619,108.4079938,3,127727.3217,66537.31309,3,diffusion,65,3,34,4,0,0,65,3,34,4,1
67,12375.71094,14269.84277,-310.6152344,1205.52478,138.2886609,1,122,6,0,0.01142171643,0.1111030082,0.0004268476584,0.3640831009,293.0910141,49.6454709,10,108084.3976,34796.7134,10,diffusion,61,10,32,11,0,0,61,10,32,11,1
67,12383.47559,14239.15137,-268.9562988,1156.013184,122.8751709,1,123,2,0,-0.1990535935,0.1469593502,0.2238429996,-0.6438422984,322.8354619,108.4079938,3,127727.3217,66537.31309,3,diffusion,65,3,34,4,0,0,65,3,34,4,1
68,12506.34668,14240.15234,-317.2012939,1009.473145,0,0,124,3,0,-0.1990535935,0.1469593502,0.2238429996,-0.6438422984,322.8354619,108.4079938,3,127727.3217,66537.31309,3,diffusion,65,3,34,4,0,0,65,3,34,4,1
68,12509.36328,14234.33496,-325.9256592,1214.974365,317.958901,1,125,7,0,0.01142171643,0.1111030082,0.0004268476584,0.3640831009,293.0910141,49.6454709,10,108084.3976,34796.7134,10,diffusion,61,10,32,11,0,0,61,10,32,11,1
69,12402.4668,13934.88379,-573.2537842,1664.888184,350.7449925,1,126,8,0,0.01142171643,0.1111030082,0.0004268476584,0.3640831009,293.0910141,49.6454709,10,108084.3976,34796.7134,10,diffusion,61,10,32,11,0,0,61,10,32,11,1
70,12258.88477,14254.89355,-387.0767822,1184.503418,158.6829424,1,127,9,0,0.01142171643,0.1111030082,0.0004268476584,0.3640831009,293.0910141,49.6454709,10,108084.3976,34796.7134,10,diffusion,61,10,32,11,0,0,61,10,32,11,1
71,12235.51172,14097.94141,177.0171509,712.6640015,0,0,128,10,0,0.01142171643,0.1111030082,0.0004268476584,0.3640831009,293.0910141,49.6454709,10,108084.3976,34796.7134,10,diffusion,61,10,32,11,0,0,61,10,32,11,1
71,12423.25293,13986.44336,-569.6051025,2139.630371,80.78197017,1,129,0,0,-0.06444607103,0.04240610337,0.006487339476,-0.8480384193,162.2956134,42.4677836,3,29946.89142,12673.65559,3,diffusion,71,3,35,4,0,0,71,3,35,4,1
72,12400.77539,14064.03516,-393.3395996,1376.736938,223.7208265,1,130,1,0,-0.06444607103,0.04240610337,0.006487339476,-0.8480384193,162.2956134,42.4677836,3,29946.89142,12673.65559,3,diffusion,71,3,35,4,0,0,71,3,35,4,1
73,12358.22266,14246.93945,120.2787476,731.1847534,172.6443217,1,131,0,0,0.1862878863,0,0,0,172.6443217,0,1,29806.0618,0,1,diffusion,73,1,36,2,0,0,73,1,36,2,1
73,12606.07324,13975.13184,-704.6092529,2828.929443,182.3840436,1,132,2,0,-0.06444607103,0.04240610337,0.006487339476,-0.8480384193,162.2956134,42.4677836,3,29946.89142,12673.65559,3,diffusion,71,3,35,4,0,0,71,3,35,4,1
74,12281.9668,14092.04883,-236.5899658,1054.972656,0,0,133,1,0,0.1862878863,0,0,0,172.6443217,0,1,29806.0618,0,1,diffusion,73,1,36,2,0,0,73,1,36,2,1
74,12433.44922,13916.26855,-567.5904541,2790.05957,0,0,134,3,0,-0.06444607103,0.04240610337,0.006487339476,-0.8480384193,162.2956134,42.4677836,3,29946.89142,12673.65559,3,diffusion,71,3,35,4,0,0,71,3,35,4,1
75,12377.2832,9059.318359,-105.4508057,417.440033,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,none,75,0,557,1,0,1,75,0,556,1,1
77,12671.63086,14378.53711,987.4059448,3428.617676,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,none,77,0,37,1,0,0,77,0,37,1,1
78,12366.20898,14119.08105,-523.9412842,1668.353027,97.77412162,1,137,0,0,-0.02839781249,0.03426255925,0.001828329079,-0.6085378564,147.6791315,32.10653796,5,25932.44501,10165.68639,5,diffusion,78,5,38,6,0,0,78,5,38,6,1
79,11511.16699,12728.98242,-677.578125,1407.19458,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,none,79,0,39,1,0,0,79,0,39,1,1
79,12286.40527,14175.57129,-276.9117432,997.2284546,184.0352983,1,139,1,0,-0.02839781249,0.03426255925,0.001828329079,-0.6085378564,147.6791315,32.10653796,5,25932.44501,10165.68639,5,diffusion,78,5,38,6,0,0,78,5,38,6,1
80,12134.48828,14071.69531,-72.02355957,702.4423828,247.2141126,1,140,2,0,-0.02839781249,0.03426255925,0.001828329079,-0.6085378564,147.6791315,32.10653796,5,25932.44501,10165.68639,5,diffusion,78,5,38,6,0,0,78,5,38,6,1
81,12378.375,14112.11914,-566.5117188,1651.445557,64.68422319,1,141,3,0,-0.02839781249,0.03426255925,0.001828329079,-0.6085378564,147.6791315,32.10653796,5,25932.44501,10165.68639,5,diffusion,78,5,38,6,0,0,78,5,38,6,1
82,12333.63281,14065.40527,-491.3221741,1457.913452,144.6879019,1,142,4,0,-0.02839781249,0.03426255925,0.001828329079,-0.6085378564,147.6791315,32.10653796,5,25932.44501,10165.68639,5,diffusion,78,5,38,6,0,0,78,5,38,6,1
83,12363.87891,14206.89648,-540.9440918,1934.495728,0,0,143,5,0,-0.02839781249,0.03426255925,0.001828329079,-0.6085378564,147.6791315,32.10653796,5,25932.44501,10165.68639,5,diffusion,78,5,38,6,0,0,78,5,38,6,1
83,12516.17676,13954.56055,-568.0716553,2936.278564,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,none,83,0,548,1,0,0,83,0,547,1,1
86,12160.45703,14045.4707,-255.5378418,621.2692871,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,none,86,0,558,1,0,1,86,0,557,1,1
87,12817.41992,14274.67773,87.23510742,551.4976196,494.8363135,1,146,0,0,0.198907736,0.03742893038,0.007632990942,0.954999142,201.5711588,100.0944085,4,70687.60388,58232.01994,4,diffusion,87,4,40,5,0,0,87,4,40,5,1
87,12539.86914,14281.85449,-583.1817627,1662.293945,503.2779105,1,147,0,0,1.583054095,0,0,0,503.2779105,0,1,253288.6552,0,1,diffusion,87,1,41,2,0,0,87,1,41,2,1
88,12335.61328,14161.87109,-57.5012207,668.3190308,50.77769273,1,148,1,0,0.198907736,0.03742893038,0.007632990942,0.954999142,201.5711588,100.0944085,4,70687.60388,58232.01994,4,diffusion,87,4,40,5,0,0,87,4,40,5,1
88,12398.30566,13798.89648,-516.0910645,1817.361084,0,0,149,1,0,1.583054095,0,0,0,503.2779105,0,1,253288.6552,0,1,diffusion,87,1,41,2,0,0,87,1,41,2,1
89,12290.1377,14184.46191,-416.2089844,1011.894592,156.1662639,1,150,2,0,0.198907736,0.03742893038,0.007632990942,0.954999142,201.5711588,100.0944085,4,70687.60388,58232.01994,4,diffusion,87,4,40,5,0,0,87,4,40,5,1
90,12389.1709,14063.71289,-175.5859375,677.2745361,104.5043653,1,151,3,0,0.198907736,0.03742893038,0.007632990942,0.954999142,201.5711588,100.0944085,4,70687.60388,58232.01994,4,diffusion,87,4,40,5,0,0,87,4,40,5,1
91,12401.65625,14167.46875,-349.8330078,913.2272949,0,0,152,4,0,0.198907736,0.03742893038,0.007632990942,0.954999142,201.5711588,100.0944085,4,70687.60388,58232.01994,4,diffusion,87,4,40,5,0,0,87,4,40,5,1
95,12319.92773,14125.47461,-461.0656738,1322.517822,27.74288079,1,153,0,0,0.004810421467,0,0,0,27.74288079,0,1,769.6674347,0,1,immobile,95,1,42,2,0,0,95,1,42,2,1
96,12333.35352,14157.38477,-484.6477051,1717.034546,190.9803572,1,154,0,0,0.2279593552,0,0,0,190.9803572,0,1,36473.49683,0,1,diffusion,96,1,43,2,0,0,96,1,43,2,1
96,12340.35742,14106.70508,-473.9002991,1768.777222,0,0,155,1,0,0.004810421467,0,0,0,27.74288079,0,1,769.6674347,0,1,immobile,95,1,42,2,0,0,95,1,42,2,1
97,12182.66992,14040.04785,-312.7938232,1071.494263,0,0,156,1,0,0.2279593552,0,0,0,190.9803572,0,1,36473.49683,0,1,diffusion,96,1,43,2,0,0,96,1,43,2,1
98,11780.85156,12828.82031,-446.7783203,843.9898682,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,none,98,0,44,1,0,0,98,0,44,1,1
98,12366.01367,10577.87988,-240.612793,486.8659363,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,none,98,0,45,1,0,0,98,0,45,1,1
99,12599.91113,14357.16992,984.6951294,3529.769043,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,none,99,0,46,1,0,0,99,0,46,1,1
100,12372.71484,14083.12109,-438.6672363,1386.21521,99.8115541,1,160,0,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
101,12283.12305,14127.11719,-139.4290771,811.2615967,64.43131041,1,161,1,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
101,12959.21875,14098.37891,-674.3967285,2788.633545,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,none,101,0,545,1,0,0,101,0,544,1,1
102,12332.32617,14168.71582,-344.2126465,997.7683105,121.1406543,1,163,2,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
103,12215.04688,14138.37402,-65.84204102,704.1192017,208.0425015,1,164,3,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
104,12393.31445,14245.62305,-236.3710938,800.5845337,155.2581312,1,165,4,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
105,12527.20117,14167.01367,-459.0791931,1337.805054,198.1569375,1,166,5,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
106,12338.91602,14105.24902,-144.7896729,662.1838989,272.8646893,1,167,6,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
107,12495.32813,14451.05273,-590.6239014,1952.382813,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,none,107,0,48,1,0,0,107,0,48,1,1
107,12586.23145,14220.53223,-351.5303955,1174.627808,28.02862355,1,169,7,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
107,13131.93945,14509.64844,-856.9041138,4664.415039,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,none,107,0,49,1,0,0,107,0,49,1,1
108,12609.70508,14205.21582,-286.5001221,886.9990845,192.7047771,1,171,8,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
109,12419.29199,14175.58496,-495.1991272,1445.046387,98.96920471,1,172,9,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
110,12472.53711,14092.15918,-476.29599,1166.761841,188.7698564,1,173,10,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
111,12399.5127,13918.08594,-601.0736084,1864.136353,191.9394714,1,174,11,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
112,12002.08789,13341.39063,-511.8837891,1108.028564,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,none,112,0,50,1,0,0,112,0,50,1,1
112,12387.82031,14109.66895,-671.5766602,2466.861084,0,0,176,12,0,0.04994114244,0.01732246657,0.0003425918479,0.8627746059,151.676476,20.229422,12,27507.27802,6089.234087,12,diffusion,100,12,47,13,0,0,100,12,47,13,1
112,12731.31836,14369.71582,-184.7012939,819.6282959,40.6195452,1,177,0,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
113,12735.97656,14410.06738,-95.73962402,708.3154907,331.9687156,1,178,1,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
114,12473.20117,14207.20703,-458.9424744,1383.156982,106.6281943,1,179,2,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
114,12487.68359,14174.52148,-464.369873,1494.938477,125.843098,1,180,0,0,0.09897803318,0,0,0,125.843098,0,1,15836.48531,0,1,immobile,114,1,52,2,0,0,114,1,52,2,1
114,12577.86523,13960.85352,-683.5936279,3145.267578,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,none,114,0,53,1,0,0,114,0,53,1,1
115,12561.53516,14266.92871,-456.1870117,1517.255249,198.4854196,1,182,3,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
115,12594.9375,14240.34766,-448.6170959,1415.529297,0,0,183,1,0,0.09897803318,0,0,0,125.843098,0,1,15836.48531,0,1,immobile,114,1,52,2,0,0,114,1,52,2,1
116,12363.09961,14271.37793,-380.503418,1252.947144,93.42129146,1,184,4,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
117,12309.08301,14195.15625,-75.71203613,721.1011353,173.6162909,1,185,5,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
118,12478.09082,14234.89258,-515.3812256,1316.088013,151.9573491,1,186,6,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
119,12361.96289,14332.89941,8.457458496,805.4664307,0,0,187,7,0,0.1272891045,0.005765352798,0.004038840243,0.8731741433,156.6709723,35.44272522,7,32082.91419,13922.89284,7,diffusion,112,7,51,8,0,0,112,7,51,8,1
122,12555.56543,13942.33789,-676.7366943,2895.599609,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,none,122,0,54,1,0,0,122,0,54,1,1
124,12783.53027,14427.38281,-99.4239502,577.2833252,204.6118782,1,189,0,0,0.2616626294,0,0,0,204.6118782,0,1,41866.0207,0,1,diffusion,124,1,55,2,0,0,124,1,55,2,1
125,12470.8252,14578.09668,-816.3222656,3638.115479,665.6046776,1,190,0,0,1.196651879,0.03017896858,2.586637889,0.8300011406,495.1413947,98.40310724,3,264531.3438,97933.90514,3,diffusion,125,3,56,4,0,0,125,3,56,4,1
125,12878.11035,14608.82324,61.59741211,512.8748779,0,0,191,1,0,0.2616626294,0,0,0,204.6118782,0,1,41866.0207,0,1,diffusion,124,1,55,2,0,0,124,1,55,2,1
126,12731.7334,13965.75977,-715.9599609,2830.123047,495.0931816,1,192,1,0,1.196651879,0.03017896858,2.586637889,0.8300011406,495.1413947,98.40310724,3,264531.3438,97933.90514,3,diffusion,125,3,56,4,0,0,125,3,56,4,1
127,12247.50488,14068.91016,-149.5020752,721.9156494,324.7263251,1,193,2,0,1.196651879,0.03017896858,2.586637889,0.8300011406,495.1413947,98.40310724,3,264531.3438,97933.90514,3,diffusion,125,3,56,4,0,0,125,3,56,4,1
127,12494.8125,13891.09375,-716.3494873,2829.821533,383.6546952,1,194,0,0,0.9199432824,0,0,0,383.6546952,0,1,147190.9252,0,1,diffusion,127,1,549,2,0,0,127,1,548,2,1
128,12272.3125,13745.13281,-454.7080078,920.2792358,0,0,195,3,0,1.196651879,0.03017896858,2.586637889,0.8300011406,495.1413947,98.40310724,3,264531.3438,97933.90514,3,diffusion,125,3,56,4,0,0,125,3,56,4,1
128,12373.54883,14255.08008,-361.0878906,1331.264771,0,0,196,1,0,0.9199432824,0,0,0,383.6546952,0,1,147190.9252,0,1,diffusion,127,1,549,2,0,0,127,1,548,2,1
131,12429.23438,14198.89258,-394.1469727,1322.336914,128.9001346,1,197,0,0,-0.02316904978,0.02044379138,0.002371181086,-0.6893596415,133.9253205,7.045539803,3,18035.27074,1931.388873,3,immobile,131,3,57,4,0,0,131,3,57,4,1
132,12523.4873,14286.82227,-383.3111572,1236.101685,125.0370573,1,198,1,0,-0.02316904978,0.02044379138,0.002371181086,-0.6893596415,133.9253205,7.045539803,3,18035.27074,1931.388873,3,immobile,131,3,57,4,0,0,131,3,57,4,1
133,12463.29199,14177.22852,-188.326416,756.710083,147.8387697,1,199,2,0,-0.02316904978,0.02044379138,0.002371181086,-0.6893596415,133.9253205,7.045539803,3,18035.27074,1931.388873,3,immobile,131,3,57,4,0,0,131,3,57,4,1
134,12396.43066,14309.08398,-77.26574707,615.4361572,0,0,200,3,0,-0.02316904978,0.02044379138,0.002371181086,-0.6893596415,133.9253205,7.045539803,3,18035.27074,1931.388873,3,immobile,131,3,57,4,0,0,131,3,57,4,1
135,11880.21973,13271.00098,-733.0495605,1974.96814,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,none,135,0,58,1,0,0,135,0,58,1,1
137,12656.09863,14113.08789,-502.7958984,1295.066162,326.657307,1,202,0,0,0.4018588229,-0.009125170574,5.416677969e-031,1,193.4927296,133.1645774,2,55172.2411,51532.75514,2,diffusion,137,2,59,3,0,0,137,2,59,3,1
138,12561.34668,14425.70117,-304.5620117,1021.738159,60.32815226,1,203,1,0,0.4018588229,-0.009125170574,5.416677969e-031,1,193.4927296,133.1645774,2,55172.2411,51532.75514,2,diffusion,137,2,59,3,0,0,137,2,59,3,1
139,11015.25977,12194.68652,-444.6950684,753.6577148,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,none,139,0,60,1,0,0,139,0,60,1,1
139,12613.46094,14456.0918,-545.5187988,1347.832764,0,0,205,2,0,0.4018588229,-0.009125170574,5.416677969e-031,1,193.4927296,133.1645774,2,55172.2411,51532.75514,2,diffusion,137,2,59,3,0,0,137,2,59,3,1
140,11792.97461,13178.03613,-858.1207275,3567.19165,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,none,140,0,61,1,0,0,140,0,61,1,1
141,12426.88672,14134.31738,-277.4223633,1217.213989,78.03743963,1,207,0,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
142,11993.91699,12789.08203,-349.6987305,726.503418,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,none,142,0,63,1,0,0,142,0,63,1,1
142,12502.29492,14154.40332,-293.4317627,1019.575012,171.0940711,1,209,1,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
143,12499.50293,13983.33203,-546.4499512,2043.784058,265.4311846,1,210,2,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
144,12248.75977,14070.4043,-273.9522705,799.1352539,380.4031029,1,211,3,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
145,12544.11133,14310.1416,-43.12963867,556.1528931,167.4224505,1,212,4,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
146,12414.99121,14203.56641,770.7130737,1824.783203,49.15233104,1,213,5,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
147,12375.08398,14174.87207,-141.0786133,600.3699341,0,0,214,6,0,-0.03195380573,0.05761684466,0.002146053368,-0.5677952646,185.2567633,50.01635603,6,46828.2477,21933.18094,6,diffusion,141,6,62,7,0,0,141,6,62,7,1
150,11939.16211,12748.71094,-280.5483398,646.6558838,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,none,150,0,64,1,0,0,150,0,64,1,1
150,12333.96387,14025.99023,-364.2749023,1066.991455,242.8796271,1,216,0,0,0.368690708,0,0,0,242.8796271,0,1,58990.51328,0,1,diffusion,150,1,65,2,0,0,150,1,65,2,1
151,12342.98828,14268.70215,-396.9487305,954.1694946,0,0,217,1,0,0.368690708,0,0,0,242.8796271,0,1,58990.51328,0,1,diffusion,150,1,65,2,0,0,150,1,65,2,1
153,11926.75977,13055.79688,-243.1259766,511.7230835,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,none,153,0,66,1,0,0,153,0,66,1,1
153,12526.48828,14110.75586,-411.8646545,1320.576416,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,none,153,0,67,1,0,0,153,0,67,1,1
156,12365.53711,14090.67773,-459.5943298,1013.566895,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,none,156,0,68,1,0,0,156,0,68,1,1
159,12408.81836,14050.16699,175.3482056,553.7174072,189.5816855,1,221,0,0,0.1872726935,-0.01371942861,0.08353371023,0.7916933351,145.2543186,37.76664101,3,23951.4554,9623.405758,3,diffusion,159,3,69,4,0,0,159,3,69,4,1
160,12520.72168,14203.19922,-250.4075928,888.0251465,70.12582672,1,222,1,0,0.1872726935,-0.01371942861,0.08353371023,0.7916933351,145.2543186,37.76664101,3,23951.4554,9623.405758,3,diffusion,159,3,69,4,0,0,159,3,69,4,1
161,12452.20801,14218.14941,-166.4735107,895.2802124,176.0554435,1,223,2,0,0.1872726935,-0.01371942861,0.08353371023,0.7916933351,145.2543186,37.76664101,3,23951.4554,9623.405758,3,diffusion,159,3,69,4,0,0,159,3,69,4,1
162,12160.05469,13017.51953,-497.5974121,875.0325317,300.5964864,1,224,0,0,-0.1631430996,0.1384815632,0.001112885939,-0.9897078068,317.4620297,57.77840022,4,110797.1709,33229.44319,4,diffusion,162,4,70,5,0,0,162,4,70,5,1
162,12163.1875,13028.29883,-558.3903809,1246.027588,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,none,162,0,71,1,0,0,162,0,71,1,1
162,12612.76855,14290.37012,762.3762207,1819.719116,0,0,226,3,0,0.1872726935,-0.01371942861,0.08353371023,0.7916933351,145.2543186,37.76664101,3,23951.4554,9623.405758,3,diffusion,159,3,69,4,0,0,159,3,69,4,1
163,11893.87598,12877.85156,-138.0419922,480.4502869,410.261981,1,227,1,0,-0.1631430996,0.1384815632,0.001112885939,-0.9897078068,317.4620297,57.77840022,4,110797.1709,33229.44319,4,diffusion,162,4,70,5,0,0,162,4,70,5,1
163,12364.92285,14235.68164,-332.8966064,1280.46814,6.084275769,1,228,0,0,0.03320037378,0.02593527155,0.002860942288,0.7787637301,140.4823814,80.431252,3,32673.67207,24562.43855,3,diffusion,163,3,72,4,0,0,163,3,72,4,1
163,12366.31641,14257.7832,-300.0374756,1000.413147,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,none,163,0,73,1,0,0,163,0,73,1,1
164,11809.70703,13279.38672,-901.1121216,7017.470703,398.4082979,1,230,2,0,-0.1631430996,0.1384815632,0.001112885939,-0.9897078068,317.4620297,57.77840022,4,110797.1709,33229.44319,4,diffusion,162,4,70,5,0,0,162,4,70,5,1
164,12367.54297,14230.19043,-264.7609863,1046.310913,131.1280489,1,231,1,0,0.03320037378,0.02593527155,0.002860942288,0.7787637301,140.4823814,80.431252,3,32673.67207,24562.43855,3,diffusion,163,3,72,4,0,0,163,3,72,4,1
165,11913.04785,12894.61426,-359.2923584,870.2957153,160.5813536,1,232,3,0,-0.1631430996,0.1384815632,0.001112885939,-0.9897078068,317.4620297,57.77840022,4,110797.1709,33229.44319,4,diffusion,162,4,70,5,0,0,162,4,70,5,1
165,12371.49902,14099.12207,-143.6226807,521.4802246,284.2348195,1,233,2,0,0.03320037378,0.02593527155,0.002860942288,0.7787637301,140.4823814,80.431252,3,32673.67207,24562.43855,3,diffusion,163,3,72,4,0,0,163,3,72,4,1
166,11971.72852,13044.08984,-225.7714844,650.3295288,0,0,234,4,0,-0.1631430996,0.1384815632,0.001112885939,-0.9897078068,317.4620297,57.77840022,4,110797.1709,33229.44319,4,diffusion,162,4,70,5,0,0,162,4,70,5,1
166,12568.63672,14303.88086,855.5335693,1606.18396,0,0,235,3,0,0.03320037378,0.02593527155,0.002860942288,0.7787637301,140.4823814,80.431252,3,32673.67207,24562.43855,3,diffusion,163,3,72,4,0,0,163,3,72,4,1
